,logFC,AveExpr,t,P.Value,adj.P.Val,B
AT5G63390,-0.221373804482303,-0.190643656185525,-0.537699920516762,0.596516159622215,0.712803165627589,-5.46276349382757
AT1G74180,0.0889929623023948,2.64332700081925,0.5375157092233,0.596641093152897,0.712891248147362,-6.11438408580436
AT3G25610,0.093497791893677,5.26716629318077,0.537491505784677,0.596657509063753,0.712891248147362,-6.6031545591898
AT3G63340,-0.0516482240578835,5.8414198355079,-0.537224532173728,0.596838597775925,0.713067197977584,-6.65839370202894
AT4G15130,0.0715587255430981,3.61675459395106,0.536885390993197,0.597068676612367,0.713301655029113,-6.33473560076486
AT3G09010,0.102118807287434,2.40533056198615,0.536805786282396,0.597122688007409,0.713325754459718,-6.0548841080929
AT4G36730,-0.0882079034631449,5.96925656949599,-0.536680111538468,0.597207962545172,0.713387196149613,-6.65910416363199
AT5G53220,-0.0885650847760671,2.77973008410743,-0.536588537660423,0.597270102244608,0.713420997014751,-6.13460035791942
AT5G17450,0.195626370767197,1.73573275807728,0.535794681423647,0.597808925125153,0.71397233616998,-5.97012857549374
AT1G04040,0.14061774052787,7.95959478115148,0.535773698400341,0.597823170382402,0.71397233616998,-6.69000641678836
AT2G03270,0.0641381293155598,3.81445072947547,0.535758795839246,0.597833287748402,0.71397233616998,-6.36432805650048
AT3G62500,0.149221274567364,0.874322306657141,0.535617335640905,0.597929329400082,0.714046581903112,-5.69937031485234
AT4G09820,-0.596894186700076,-3.43847938139053,-0.535518922719098,0.597996149378481,0.714085924709589,-4.91518049106286
AT1G49360,-0.0799655017452796,3.77217843930472,-0.535395239096972,0.598080132711064,0.714145757196626,-6.36868004731267
AT1G55020,0.137661723182932,7.44857709499768,0.535140444525897,0.598253160784635,0.714284361885208,-6.69144186885198
AT1G28440,-0.0613189228146487,7.15334746510686,-0.535066910706736,0.598303101295321,0.714284361885208,-6.69232374485972
AT4G10310,-0.224867417815414,5.10084287201244,-0.53504415381978,0.59831855705218,0.714284361885208,-6.521311204995
ENSRNA049494594,-0.289224832279769,-0.746612718836695,-0.535024730838599,0.598331748679744,0.714284361885208,-5.27258317391051
AT5G01060,-0.278982305330488,2.35890522563061,-0.534964080169138,0.598372942086477,0.714293086764989,-6.0400677243886
AT3G51080,-0.213699804690099,1.49843236249956,-0.534879037725144,0.598430704501618,0.714321588385849,-5.85554842877275
AT4G14160,0.0382380843512973,7.18309293574406,0.534669815518044,0.598572823693028,0.714450774217147,-6.69266842458162
AT5G23440,-0.170238903100988,2.98525419192841,-0.53448364853485,0.59869929589427,0.714552513791136,-6.15216741110944
AT2G34490,0.207839902964002,3.29334948183196,0.53444455405164,0.598725856313702,0.714552513791136,-6.31079939570102
AT1G09250,-0.086706965953832,4.91167158683835,-0.534270428530483,0.598844162503237,0.714653246465593,-6.53239306709639
AT2G29410,-0.157029383574669,0.549640708714022,-0.534005120153676,0.599024442986476,0.714827922907156,-5.66679124496217
AT1G76200,-0.047283633289303,7.03342188842661,-0.533466684529762,0.599390398164089,0.715224136380561,-6.69334598139946
AT1G71960,0.113114618208161,5.58820745636621,0.533081269229239,0.599652417739224,0.715496290595055,-6.65343559246469
AT5G63770,0.0530249923480817,4.76182923793727,0.533000211774783,0.59970753068135,0.715521550077137,-6.53402179659028
AT4G21745,-0.319796441568222,1.17997742650207,-0.5327287897551,0.599892095064392,0.71570124873832,-5.71182477736876
AT1G04110,-0.70639204596762,-2.34352965213485,-0.532377699873275,0.600130873771969,0.715945603798138,-5.07359703946895
AT1G28765,-0.123037597246482,1.79230229745791,-0.53186744557933,0.600477983605115,0.716319161020645,-5.94439948963263
AT3G26130,0.142341899778411,1.63959077096107,0.531771655444604,0.600543157463882,0.716356369360494,-5.88816724413632
AT5G01100,-0.251622445037639,3.47670036661238,-0.531468115017575,0.600749703504233,0.716562199392816,-6.27341373546947
AT5G08370,-0.0755245965404763,3.96452734514922,-0.53122334467319,0.600916284163248,0.716701249071444,-6.39419781640318
AT1G54560,-0.157487622458112,-0.212749991114147,-0.531196907055536,0.600934277862323,0.716701249071444,-5.52282186152043
AT5G38470,-0.035549887500852,7.23917203252613,-0.530730696059368,0.601251628520326,0.717039167753365,-6.69470494293355
AT3G45440,-0.1393125438201,1.5319971712532,-0.530564073054846,0.601365068801047,0.717133883030269,-5.87465673723708
AT1G17460,-0.144567394337755,1.80679821805648,-0.530315993958895,0.601533985238406,0.71725443645492,-5.96435866204979
AT1G33760,-0.583533730764622,-3.58021690279124,-0.530315661427055,0.601534211673934,0.71725443645492,-4.94302599057833
AT4G35240,0.0641716374049794,4.57380821730614,0.529676832842974,0.601969294328224,0.717700203847198,-6.51265910253318
AT2G32920,-0.0822285687277988,6.69305815564975,-0.529666764168194,0.601976152951722,0.717700203847198,-6.69368789810349
AT4G35600,-0.115013114013083,4.87971640287534,-0.529566885448664,0.602044190819391,0.717713671015508,-6.5257192039149
AT4G01480,-0.167918903355508,7.05054608953557,-0.529550221255041,0.602055542911159,0.717713671015508,-6.6951856950198
AT5G20190,0.0585011332663115,5.3354498716227,0.5293501220778,0.602191863882081,0.717835585310691,-6.61218265465958
AT5G65683,-0.0517293517247479,6.07146899589657,-0.529292986539727,0.602230791181381,0.717836937212203,-6.67626767730432
AT1G24405,-0.130140207561306,0.648076535329359,-0.52924849619675,0.602261103962762,0.717836937212203,-5.76284077919225
AT5G23310,0.108684202177641,3.04468872886979,0.528975707270241,0.602446980459846,0.718017885910191,-6.22203489534736
AT3G25840,-0.0583191814740109,6.72899583891488,-0.528874739377111,0.602515786322795,0.718039876168237,-6.69421845996537
AT2G15240,0.0640858436479999,5.54481828845728,0.528848663867842,0.602533556429788,0.718039876168237,-6.63635242385284
AT5G60580,-0.0900589360194415,5.76906911672768,-0.528452171254433,0.602803792008124,0.718321307831048,-6.65883093865069
AT5G04560,0.058202021916343,6.73704054534461,0.528238408347311,0.602949509676301,0.71844585119408,-6.69491325996445
AT4G27650,-0.0469012016229602,3.97614466022612,-0.528198860382463,0.602976470556246,0.71844585119408,-6.40624761312723
AT1G50440,-0.0662676393609249,4.16775842242027,-0.528127646127951,0.603025020641372,0.718446522740275,-6.448286784708
AT1G08937,0.408961863810475,-2.03300819098161,0.528098050414916,0.603045197977534,0.718446522740275,-5.10528260318341
AT4G38770,-0.539695713834835,5.91991077006102,-0.527857578148668,0.603209155764791,0.718601243488092,-6.62458713887605
AT1G17750,0.104863815858926,3.10630308985803,0.527703835504131,0.603313991209281,0.718685518461327,-6.26898073430648
AT3G60450,-0.0914306762718358,5.9039654709617,-0.527578964852402,0.60339914562953,0.718746340615386,-6.67164290410991
AT5G01390,0.0738620726565906,3.91428024447996,0.52740426824202,0.603518288153144,0.718847638957412,-6.40246173024098
AT5G24735,-0.0529202989760966,5.28732748496251,-0.527263276854553,0.603614452104254,0.718921557735334,-6.60642876087152
AT3G18250,-0.215638912825665,-0.304541406797749,-0.527075027491135,0.603742860145944,0.719033869597542,-5.50494726350235
AT2G07830,-0.509146906599062,-2.33976415822065,-0.526983062760685,0.603805595620216,0.719039947715501,-5.1417770083739
AT5G16410,-0.169859292674077,1.84135347670243,-0.526925518724858,0.603844851968576,0.719039947715501,-5.94001620397256
AT1G09850,-0.0493036028530351,5.43462416163995,-0.526917541865673,0.603850293852349,0.719039947715501,-6.63160888731215
AT5G49500,0.113955445838706,3.05537672639773,0.526501466540595,0.604134176910809,0.719311107193772,-6.2366040989881
AT1G17720,0.0381186852974427,6.93527326128162,0.526439031913206,0.604176780838756,0.719311107193772,-6.69697362238009
AT5G48100,0.270305252744273,0.234332044023466,0.526433753836092,0.60418038254141,0.719311107193772,-5.48422580977715
AT5G66335,0.212235156208471,-0.801528845076581,0.52621757994419,0.6043279061578,0.719446109550258,-5.30615709030294
AT3G11230,0.091792124916712,3.69672809382479,0.526133894775758,0.604385020114831,0.719467492156493,-6.35259853513635
AT1G71520,0.97790875167784,-2.23071672520404,0.526091246427077,0.604414128017046,0.719467492156493,-5.08416578337949
AT2G23610,0.128471821909586,5.97591886592766,0.526040270982464,0.604448920127514,0.719468279858159,-6.67780517691394
AT1G29710,0.102972504231823,2.54746486132909,0.52579491225954,0.604616397549157,0.719626992283679,-6.0990397636792
AT3G07490,-0.391817579902453,2.66719272220881,-0.525695753387241,0.604684087942489,0.719666924899936,-6.00744306098177
AT5G22060,0.0496053599472086,6.96717069924715,0.525430137305635,0.60486542764397,0.719842105500756,-6.69749804017802
AT4G26200,-0.363576967382768,1.69841278513095,-0.525336796192967,0.604929159105329,0.719859954633373,-5.8307467127766
AT2G42360,-0.159921731065643,0.929844340620981,-0.525308142782097,0.604948723734829,0.719859954633373,-5.7489098742793
AT4G15690,-0.649514549796165,-1.46293420043346,-0.525097815371509,0.605092345206916,0.719978902873863,-5.30263922275171
AT3G47910,-0.0365811749789735,6.49860889432669,-0.52506172148556,0.605116993463768,0.719978902873863,-6.6942559070655
AT4G16840,0.140614504302043,2.08437656843242,0.524915143227353,0.605217095674986,0.720037253071347,-5.96509957772363
AT2G38660,0.0576281763362876,3.82525284529929,0.524889879893275,0.6052343494863,0.720037253071347,-6.36335356222948
ATCG01080,-0.826715061435889,0.979595880852707,-0.524775492663242,0.605312474190933,0.720089557333232,-5.7043755928295
AT3G06050,-0.0544792835706609,6.20349092428968,-0.524640281300499,0.605404827712308,0.720158624245436,-6.6866755784164
AT1G74870,-0.234448890106382,-0.356091118526528,-0.524556952512161,0.605461747214631,0.720158624245436,-5.40112902966599
AT4G10810,-0.0609714803820127,5.22521309405348,-0.524540447378126,0.605473021703124,0.720158624245436,-6.59194863945809
AT1G47890,-0.252998990523908,-0.273198381533844,-0.52440140416586,0.605568004709776,0.720207023556852,-5.48428732803364
AT4G05000,-0.0576362956364731,4.0511263858268,-0.524356832396576,0.605598454031747,0.720207023556852,-6.40371917191819
AT4G00860,0.0584104813935991,7.08651577395298,0.524330842179628,0.605616209656962,0.720207023556852,-6.69825723827493
AT4G05040,0.0614304574305535,3.54047405568411,0.524253679189196,0.605668926241528,0.720229083610956,-6.31681184216272
AT1G68690,0.0792627204872556,4.5355932068876,0.524157745985519,0.605734469427628,0.720266393024278,-6.50785223396102
AT3G56500,-0.4106325893018,0.634992942536773,-0.524066763733119,0.605796633190517,0.7202996800528,-5.56140865771219
AT2G20800,0.458276679792845,-1.72190980804375,0.523936208607033,0.605885840537022,0.720365116667819,-5.29274847407594
AT1G69010,0.0446239647458455,4.6115684758365,0.523710195586267,0.606040288477077,0.720508109023562,-6.51354248661926
AT4G22490,-1.66021933361267,-0.98376581318129,-0.523465401568443,0.606207591910387,0.720608984305625,-5.14773195440931
AT3G55050,-0.0517075437714221,5.0028213757362,-0.523439328601315,0.606225412676424,0.720608984305625,-6.56856720796717
AT3G22250,0.231494464773805,1.40170423845901,0.523356827220443,0.606281803689471,0.720608984305625,-5.81613756176083
AT3G02780,0.052409279890087,7.79897297212837,0.523260149468312,0.606347887684581,0.720608984305625,-6.69745686299188
ATCG01210,-0.840120157595083,-1.67913819106857,-0.523252743175834,0.606352950392137,0.720608984305625,-5.08720487167914
AT1G60650,0.0584860300896866,4.26559777432181,0.523246212630931,0.606357414483158,0.720608984305625,-6.45420800339046
AT5G37490,-0.434314915347726,-2.19410158570893,-0.523095915427847,0.606460157651512,0.720608984305625,-5.13934966785856
AT2G41150,-0.0936273779543546,4.36292468849209,-0.523090956290164,0.606463547860483,0.720608984305625,-6.46954418394985
AT3G05730,-2.44658000220465,1.27654306773301,-0.523090919436852,0.6064635730545,0.720608984305625,-5.47078568675741
AT1G53700,0.173690172203593,2.02271345186052,0.523040528878739,0.606498022004133,0.720608984305625,-5.95296163596226
ATCG00820,-0.298638950564311,3.96175553439799,-0.523014384205433,0.606515895892007,0.720608984305625,-6.37736228516596
AT1G74040,0.0859857316913617,4.36643551122763,0.522985926398269,0.606535351448515,0.720608984305625,-6.47537887531116
AT1G03590,0.0808969940787412,5.27448000991923,0.522920590886653,0.606580020069202,0.720621439532168,-6.60445690654798
AT2G08440,-0.367421523935272,-1.5815211865255,-0.522814336566131,0.60665266745698,0.720667130458898,-5.20685280938994
AT3G11320,-0.085217267263701,5.87446034844764,-0.52258320892694,0.606810706690078,0.720796036427512,-6.67014112407181
AT2G19930,0.0843160669866894,4.2125674061248,0.522555629181498,0.606829566341512,0.720796036427512,-6.45449046812786
AT1G19394,-0.267912749861823,-0.306999712338795,-0.522403408633423,0.606933663241715,0.720879063620427,-5.46955631937657
AT4G11270,-0.0459723569396751,6.18750416614127,-0.522134264774156,0.607117739782159,0.721033645850651,-6.68549954736878
AT4G37480,-0.0561972492172935,3.97429705683674,-0.522113093344608,0.607132220770828,0.721033645850651,-6.39605432791594
AT2G22490,0.0843504387802332,5.16254527910352,0.522023700958748,0.607193365852301,0.721065638677624,-6.61655708989262
AT3G55710,-0.523812015784689,-1.69296033184038,-0.521920049179419,0.607264268165191,0.721109214337665,-5.08278207034406
AT3G44160,0.07492632147469,3.4168083096108,0.521848904557627,0.607312936469327,0.721126384316646,-6.29889004075141
AT4G17560,-0.293981862605274,4.42674523701688,-0.52168973159055,0.607421829592298,0.721195794083053,-6.47044409986409
AT5G65620,-0.0505414593457045,6.85312920787692,-0.521663441347342,0.607439816126404,0.721195794083053,-6.69918368133937
AT4G06665,-0.576733494228066,-2.72745407790557,-0.521323144671338,0.60767265395894,0.721431603145666,-5.07555970816249
AT3G44730,0.108440291641802,5.28406389995788,0.521002976187573,0.607891758704267,0.721651082586358,-6.64814600549233
AT2G35738,-0.0993347222248926,2.52899330615195,-0.520783140636924,0.608042223308829,0.721789056613927,-6.07907233094994
AT1G51080,-0.160099074195656,0.435519165290512,-0.520407031632906,0.60829968930609,0.722054026159828,-5.64586654776349
AT2G37460,-0.121120172569741,5.68715306589458,-0.520295521074428,0.608376034054643,0.722103986366659,-6.67651245084163
AT2G16485,0.0364830621998227,6.57746180816398,0.520157985088224,0.608470203202235,0.722175096194083,-6.69637580934707
AT4G37980,-1.71876813345326,0.379285269365082,-0.519915934940115,0.608635948802465,0.722292504874658,-5.33931422355834
AT4G26880,-0.320399633397463,-1.4067448173476,-0.519913443651207,0.60863765484291,0.722292504874658,-5.27760184713238
AT5G66450,-0.0905605455262406,2.91134659969566,-0.519845099618343,0.608684457887551,0.72230738416289,-6.17215021090019
AT5G58430,-0.121458863192918,6.13817330973834,-0.519660104943456,0.608811153717665,0.722417062784598,-6.67456800047862
AT5G24660,-0.230304646231929,2.49685788284788,-0.519549234636069,0.608887090623133,0.72245130861586,-6.18614483432779
AT1G24145,-1.03024414125454,-2.42296413614329,-0.519517892948937,0.608908557883206,0.72245130861586,-5.10339364985422
AT1G08390,0.123549473588853,1.46312051903101,0.519347796499079,0.609025070514344,0.722548879245968,-5.87847265276495
AT5G58040,-0.0495716479716961,6.73508113859909,-0.519211230622466,0.609118623089311,0.722582282644547,-6.69921736265703
AT4G33160,0.092356494853632,3.90558709520845,0.51920661962906,0.609121781906718,0.722582282644547,-6.36919723483457
AT1G07520,0.0518477677489448,5.03686125735871,0.519104568796272,0.609191695080532,0.722622971265009,-6.56286511494353
AT4G02550,0.0861006083181688,3.00511600393057,0.519056479346399,0.609224641618678,0.722622971265009,-6.21629627066105
AT5G10260,0.122160554275253,3.02370169048797,0.518968085020698,0.609285203629279,0.722654143504484,-6.22994785640361
AT1G71100,0.0870493491218567,3.90507322598769,0.518525354085001,0.609588577164744,0.722973287196624,-6.40213718365874
AT4G17090,-1.59760648016731,4.06358219410879,-0.518310481597711,0.609735840716013,0.723107258638175,-6.11864330258321
AT2G39510,0.204437318171219,4.22375215903756,0.517826194817304,0.610067810452267,0.723460252269002,-6.57947733455634
AT1G79985,-0.0506342071242445,5.0500285630157,-0.517388034583853,0.610368235531526,0.723775800472778,-6.57902629377055
AT4G25450,0.11633260962443,4.58870291064368,0.517153551200511,0.610529038297855,0.723925758089706,-6.52685030315619
AT1G06630,0.0705101675091253,4.63232024661431,0.51701906700611,0.610621273259971,0.723994400153,-6.52435287806718
AT4G16470,0.0947622942613235,2.46134755996547,0.516860691660235,0.610729902297456,0.72404078192536,-6.06858855318535
AT5G28610,-0.186280990837311,1.15407232954081,-0.516849054767329,0.610737884360293,0.72404078192536,-5.80495739939974
AT5G50090,0.161329215153893,1.7490836201196,0.516781753396927,0.610784049183951,0.72404078192536,-5.90626106646771
AT3G09910,0.0998174906364144,2.72601032598239,0.516761734838012,0.610797781071095,0.72404078192536,-6.13972038291023
AT2G43080,0.0784707068021335,5.10238954554083,0.516630806064322,0.610887596313068,0.724106530042705,-6.60530226537035
AT1G72910,-0.854378372986803,-2.56941653309498,-0.516559972917517,0.610936189446735,0.724123411500544,-4.97770894567938
AT1G09900,-0.117589410055388,3.36758030953702,-0.516242807709379,0.611153794485676,0.724334226158524,-6.28346307914027
AT1G64990,-0.0575029453033515,5.35273287064707,-0.516200573013024,0.611182774225885,0.724334226158524,-6.62846438695071
AT3G25670,-0.338654856307344,-0.683384498664246,-0.515784811357562,0.611468087952362,0.724631622106802,-5.40139082164346
AT4G17330,-0.0402178037986927,7.89992791314375,-0.515657949859302,0.611555158440878,0.724694065992113,-6.70067097043447
AT2G17190,-0.0433925875106667,6.62005173489457,-0.515456376991805,0.611693518672509,0.724817277887379,-6.70014786308699
AT4G13200,-0.064929117846277,3.90563116350045,-0.515386636490143,0.611741392230667,0.724833261099571,-6.36466031307197
AT4G01410,0.122434773387381,3.37018979192499,0.515241915635923,0.611840741939393,0.724858567095805,-6.25737345774485
AT5G47060,-0.120565265581962,4.89822383166026,-0.515220004493826,0.611855784431554,0.724858567095805,-6.54410397963682
AT1G11210,-0.137407616727614,0.968027260136254,-0.515205258324891,0.611865908107341,0.724858567095805,-5.79824992023811
AT1G34340,0.109377916365898,3.96827008281685,0.514978178909223,0.612021814811154,0.725002520720378,-6.43621841805865
AT3G06460,0.272067455945195,3.56907204714616,0.514861829478766,0.612101704556324,0.72504861970429,-6.34197076820442
AT1G55760,0.0950216348476234,4.57821156104796,0.514821321227729,0.612129520155467,0.72504861970429,-6.51894833429431
AT2G18360,-0.15008487946457,4.92265629149441,-0.514673869728705,0.612230775012713,0.725127808589054,-6.61178967491339
AT3G15530,-0.0888365197147207,4.22884778663494,-0.514362467214964,0.61244464106924,0.725318781155783,-6.46101907027763
AT1G71280,0.248319997845796,-0.793092000937408,0.514338896644891,0.61246083038771,0.725318781155783,-5.45163911139722
AT4G01650,-0.0672377470650947,3.61397280487751,-0.514109384042715,0.612618480495069,0.725454723772262,-6.32851697253482
AT3G21330,0.203889745579914,1.33059855983258,0.514069963674998,0.612645559922953,0.725454723772262,-5.82188658214747
AT1G03140,-0.0353018723047471,6.0907979557018,-0.514021483425836,0.612678863724743,0.725454723772262,-6.68271865760502
AT4G17615,0.0731170554509228,3.78378893195443,0.513935131417521,0.612738185889388,0.725484214701657,-6.34396386922101
AT1G11655,-0.375587497007964,1.79447390951548,-0.513353581950835,0.613137770119016,0.725886224036744,-5.80368240660812
AT1G45170,0.0922380280369355,3.4907186741159,0.513340748471851,0.613146589430658,0.725886224036744,-6.31136105305421
AT2G42080,0.0514036675732341,3.51754198072858,0.513281463530967,0.613187331491947,0.725893690562714,-6.32281880486502
AT4G22880,-1.23076684254392,-2.36240194982285,-0.512891721210207,0.613455203891898,0.726170018982548,-5.06359103283701
AT1G19115,0.22812342809693,-0.258212264882911,0.512710035192635,0.613580096804444,0.726277075671721,-5.39809792341372
AT1G69410,-0.0745189918298941,6.87078833169814,-0.512420960669386,0.613778834548822,0.726471523430049,-6.70448848865639
AT3G57590,0.0880330652194194,2.65491470446417,0.511993319011204,0.614072892610638,0.726778764596724,-6.14203676391885
AT2G24120,-0.114925290936468,4.10855527439241,-0.511940654837468,0.6141091105428,0.726780824738504,-6.43726134135733
AT1G04850,0.0779332121936784,7.37755854583599,0.511741049578598,0.614246391210734,0.726875308360251,-6.70444418941228
AT1G06130,0.0591239732217401,4.53443089195129,0.511724302265979,0.614257910015632,0.726875308360251,-6.51232251147872
AT5G41340,-0.0622461743617597,5.00071895323384,-0.51166633926106,0.614297777770655,0.726875938718491,-6.58904747148852
AT1G74350,-0.136761859539654,1.14259417597718,-0.511580372175108,0.614356909373158,0.726875938718491,-5.78565368860035
AT3G45050,-0.235879386977326,1.62738653841345,-0.51150422607422,0.614409287957469,0.726875938718491,-5.86125046792655
AT2G33380,-0.694795208707769,-2.36065686004784,-0.511494051566028,0.614416286851819,0.726875938718491,-5.01372668494805
AT3G58120,0.0998787961208025,5.64398837618005,0.511472878498447,0.614430851614079,0.726875938718491,-6.64596378921217
AT4G30170,-0.146893035273063,8.58782431767097,-0.511379234771873,0.614495270247159,0.726911352234013,-6.6964335714925
AT3G05140,0.164395386448443,1.70812730706175,0.511142832686625,0.614657908259234,0.72702218575646,-5.97805140631705
AT4G23710,-0.0937734291231243,6.61588510241652,-0.511135234118307,0.614663136198903,0.72702218575646,-6.70263345774719
AT3G59010,-0.367597964224562,-1.05131827947433,-0.511092658027872,0.614692429636499,0.72702218575646,-5.21508772447641
AT1G07135,-0.744798140947452,1.40991073663661,-0.510794996418984,0.61489724685752,0.727223629025837,-5.70574289790437
AT4G37560,-1.03564062569971,0.944924680305089,-0.510683814922987,0.614973757722063,0.727273313480005,-5.44537244772907
AT5G65540,0.0510804368588085,4.235180720279,0.510625817182426,0.615013671339812,0.727279714565423,-6.46957507871469
AT4G05631,-0.38235147014656,2.16119911390546,-0.510545642262269,0.61506884914425,0.727304164467425,-5.95019898096562
AT1G49200,0.222249666211478,2.28114931468455,0.510188580489994,0.615314613791322,0.727553963356578,-6.05232672402954
AT4G10420,0.104909411695458,1.55352588036405,0.509344751519007,0.61589560315467,0.728200084945899,-5.85248269899219
AT3G10540,0.0497633333961449,5.05447219683747,0.509110865654749,0.616056682990086,0.728347240206632,-6.58827820616788
AT5G46250,-0.0568500756430064,7.08974043745805,-0.509063702797233,0.616089166988826,0.728347240206632,-6.70635877282762
AT4G30620,-0.105784472822349,3.25055580586752,-0.508914330778232,0.616192054134113,0.728428022720228,-6.26919096018645
AT1G48300,0.0662240512043386,8.32513134145134,0.508746857829684,0.616307418792459,0.728523545569732,-6.70280807708092
AT5G10435,0.26025540155795,0.548516855552691,0.508484557566752,0.61648812621747,0.728696293633748,-5.63677533511276
ENSRNA049494834,-0.724881365186159,-2.80239162178857,-0.508351903119306,0.616579525806186,0.728763465320685,-4.97305544842397
AT1G10310,0.0721776227421955,3.15965023627968,0.508278523811815,0.616630087263635,0.728782363731634,-6.2502632665917
AT1G59865,-0.600301451554261,-3.471899849596,-0.508077330867303,0.616768727757414,0.728905352981234,-4.94990478257365
AT2G28060,0.0597907184435984,3.90761361258236,0.507924960921446,0.616873734467536,0.728988581823952,-6.4053098293513
AT5G47380,-0.864825731399788,-1.47871777501935,-0.507837571917311,0.616933962948553,0.729017360015193,-5.13308833532364
AT4G22850,-0.0697643374144872,3.53227590559699,-0.507789270520566,0.616967253447393,0.729017360015193,-6.3337462921114
AT4G05050,-0.0471559794047387,8.69418793143248,-0.507665105512528,0.617052834874372,0.729043315920039,-6.69807489701429
AT2G38040,0.0384485378781179,8.30136956612654,0.507657047467864,0.617058389119798,0.729043315920039,-6.70252773192117
AT5G23760,0.0584134040381503,4.05276234887017,0.507381306641721,0.617248465807627,0.72920211184309,-6.43442080346599
AT3G54826,0.0595563620816382,4.00875874054669,0.507361707129556,0.617261977406456,0.72920211184309,-6.41340149465097
AT5G54370,-0.250961434911654,5.85790424795846,-0.506911166891443,0.617572611186634,0.729528195226351,-6.67176050104603
AT5G10770,-0.082043902962524,6.68411320361668,-0.506836672051842,0.617623980190201,0.729547994083237,-6.70593752519101
AT3G10330,-0.0720406379501304,4.67460842922515,-0.506699442297738,0.617718614226616,0.729581416919275,-6.54055302813121
AT3G11820,-0.162264588817839,5.57794405203539,-0.506695264012075,0.617721495691424,0.729581416919275,-6.62195783162137
AT1G08110,0.0359712709115048,6.23938602164216,0.506579473080404,0.617801350929051,0.729598175089234,-6.69332530343829
AT3G17670,0.139801880769042,2.24957905433224,0.506574317881733,0.617804906325561,0.729598175089234,-6.03896583096293
AT2G28350,-0.0478155564498222,5.11743493409728,-0.506447117963738,0.617892635600644,0.729660901824076,-6.6011217710486
AT1G13000,0.0810834766098791,4.83741938712291,0.506209397426985,0.618056606192311,0.729772633492991,-6.56974495156823
AT5G67320,0.0790291566555439,6.06634005263508,0.506174135696452,0.618080930134297,0.729772633492991,-6.69009791885605
AT1G31880,0.156979219798998,1.38664262745335,0.506138186509487,0.618105728754321,0.729772633492991,-5.85074330280234
AT2G04560,0.113957320301237,1.95759081831058,0.506109193499389,0.618125729175396,0.729772633492991,-5.99971705485295
AT3G07760,0.0394481749873323,5.24110288502286,0.506030248162521,0.618180190048247,0.729796057695847,-6.60902061712614
AT5G11610,-0.192421711015674,0.380547313954361,-0.505339814030273,0.618656585797862,0.730295505357076,-5.56942556778081
AT4G38350,-0.0539098579169917,6.93867198716613,-0.505316696718423,0.618672539595193,0.730295505357076,-6.70806438490285
AT5G10290,-0.0533859255903542,5.54631129097995,-0.505226309507132,0.618734919775102,0.730328243958741,-6.65082943069536
AT3G48343,0.411657768502661,-0.352359929661861,0.505064076272041,0.618846891446799,0.730397316538441,-5.2957026081425
AT2G27960,-0.0602595204842391,4.98671078439544,-0.505041120855082,0.618862735801381,0.730397316538441,-6.59662156083212
AT1G78560,-0.0600257627083884,5.1466958620755,-0.504981564052856,0.618903844157376,0.730404939807272,-6.60531942666942
AT1G10657,-0.800806268667305,-1.45461351857733,-0.504927102491169,0.61894143670645,0.730408413243686,-5.10734675214307
AT3G54230,0.0475833060130455,6.04507680866195,0.504708612668119,0.619092261898032,0.730509495126785,-6.68572122023323
AT3G23710,0.0767577553913799,3.37501346458625,0.504665134147118,0.619122277507741,0.730509495126785,-6.28615082445395
AT5G44100,-0.0487080010303087,6.41270647086025,-0.504652419833291,0.619131055025386,0.730509495126785,-6.7026931582876
AT4G18750,0.149127189771238,1.16717060434441,0.504578596505094,0.619182021221962,0.73052874054732,-5.85122979461492
AT2G28660,0.0734587992238245,4.09221095165215,0.504386592982746,0.619314585942276,0.730644250708707,-6.43160705490276
AT1G66345,0.0923821012921104,2.48102255437537,0.504134207113816,0.619488860584821,0.730712579340332,-6.07352301710431
AT5G08670,-0.0526703707858296,9.41541253523256,-0.504122123219574,0.619497205195274,0.730712579340332,-6.68935808192763
AT4G31270,0.0957425465860382,2.35488044690625,0.504072432060959,0.619531520295977,0.730712579340332,-6.08672006551291
AT1G14450,0.0514203000594264,5.92132823844946,0.504061791065285,0.619538868737802,0.730712579340332,-6.68187693122167
AT1G74420,-0.246833451841133,-0.34345009672595,-0.5040517221768,0.619545822132341,0.730712579340332,-5.46670065464527
AT1G56510,-1.72007346491657,0.847047138872179,-0.503929534335004,0.619630205785917,0.730771217297031,-5.37976537373685
AT1G08280,-0.126372826670921,4.26184691944655,-0.503800838914012,0.619719089430997,0.730829142481407,-6.50670515656929
AT1G26945,0.176248203059346,2.03764076217479,0.503744662669841,0.619757889491879,0.730829142481407,-5.9748405319139
AT4G04614,0.0579590513678658,4.1682127414451,0.503707830918495,0.619783329228658,0.730829142481407,-6.44515967780714
AT3G29644,-0.119784623517971,1.48367364054953,-0.503362840742839,0.620021638101891,0.731069254457314,-6.01040049402991
AT5G50350,0.0517264646141724,4.55428960872099,0.503210438080183,0.620126926944128,0.731152504054042,-6.51958906908148
AT1G68180,0.271570218899779,-0.849179471844397,0.50294603821957,0.620309609963543,0.73132698982279,-5.41227666819867
AT4G25300,-0.0840885945610541,2.76708802281644,-0.502690246589444,0.620486369203625,0.731458562259779,-6.11102917425124
AT4G20362,0.106026696262076,3.693213774916,0.502684113398724,0.620490607700634,0.731458562259779,-6.32014747230861
